isContributorAnonymous,isBot,timeOfDay,localizedTimeOfDay,dayOfWeek,localizedDayOfWeek,isMinorEdit,authorRank,authorRankOfLast200Edits,authorRankOneMonth,authorRankOfLast200EditsOfOneMonth,hasPreviousSameContributor,timeSinceLastArticleEdit,timeSinceLastArticleEditBySameContributor,timeSinceFirstArticleEditBySameContributor,revertCount,ratioOffAllEditsToContributorEdits,contributorRevertedBeforeInThatArticleCount,timeSinceContributorRevertedBeforeInThatArticle,articleTemperatureAll,articleTemperatureYear,articleTemperatureMonth,articleTemperatureWeek,articleTemperatureDay,articleTemperatureHour,currentRowCount,currentColumnCount,currentCellCount,unmatchedTableRatio,unmatchedRowRatio,cellCountChange,rowCountChange,columnCountChange,sharedCellRatio,rankChange,clipCount,refCount,sizePerCellChangeRatio,emptyCellChangeRatio,personalPronounFrequencyInComment,personalPronounFrequencyInTable,personalPronounImpactInTable,vulgarWordFrequencyInComment,vulgarWordFrequencyInTables,vulgarWordImpactInTables,sexualWordFrequencyInComment,sexualWordFrequencyInTables,sexualWordImpactInTables,nonDictionaryWordFrequencyInComment,nonDictionaryWordFrequencyInTable,nonDictionaryWordImpactInTable,superlativeWordFrequencyInTable,superlativeWordImpactInTable,superlativeWordFrequencyInComment,wikiSyntaxElementFrequencyInTable,wikiSyntaxElementImpactInTable,wikiSyntaxElementFrequencyInComment,averageAllBadWordFrequencyInTable,averageAllBadWordImpactInTable,averageAllBadWordFrequencyInComment,revertInComment,redirectInComment,replaceInComment,goodFaithInComment,ratioOfNumericalCharsToAllChars,ratioOfAlphanumericCharsToAllChars,ratioOfUppercaseCharsToAllChars,ratioOfUppercaseCharsToLowercaseChars,lengthOfLongestConsecutiveSequenceOfSingleChar,lengthOfLongestToken,averageRelativeFrequencyOfNewAddedWords,refChangeRatio,previousLength,sizeChange,sizeRatio,LZWCompressionRate,KLDOfCharDistribution,commentLength,userCommentLength,templateUseFlags,templateUseFifaFlags,templateUsePageLink,templateUseYesNo,revision_id,tag_id
0.0,0.0,22.0,-1.0,4.0,-1.0,0.0,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.0,333.0,12364.0,26290.0,1.0,0.21052631578947367,0.0,-1.0,0.034415885935920904,0.0023333333333333335,0.028,0.022857142857142857,0.16,2.0,0.0,0.0,0.0,0.0,1.0,-5.0,0.0,-1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2857142857142857,0.03125,0.0,0.0,0.0,0.22727272727272727,-0.7368421052631579,0.0,0.05714285714285714,0.10625,0.0,0.0,0.0,0.0,0.0,0.05161290322580645,0.7419354838709677,0.09247311827956989,0.15770609318996415,2.0,25.0,0.001466275659824047,0.0,649.0,317.0,0.05241470248887424,0.5465587044534413,304.9949311824886,0.0,0.0,0.0,0.0,0.0,0.0,784547999,12
0.0,0.0,23.0,-1.0,7.0,-1.0,0.0,0.1428571492433548,0.25,0.0,0.0,0.0,1120.0,473531.0,506640.0,0.0,0.003821656050955414,1.0,473531.0,0.014499793956761013,0.024888888888888887,0.014666666666666666,0.017142857142857144,0.12,2.0,12.0,5.0,60.0,1.0,0.0,0.0,0.0,0.0,0.996078431372549,0.0,0.0,0.0,6.77685328112672E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0027247956403269754,0.0,0.0,0.0,0.0,0.0,0.0,0.2,5.449591280653951E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.8695652173913043,0.13043478260869565,0.2222222222222222,1.0,8.0,0.003074220465524813,0.0,7922.0,36.0,6.964968092916439E-4,0.3366053677932406,1.6260573647215868,19.0,19.0,0.0,0.0,2.0,0.0,355428406,12
0.0,0.0,15.0,-1.0,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,2.2222222222222223E-4,0.0026666666666666666,0.011428571428571429,0.08,2.0,0.0,0.0,0.0,1.0,1.0,133.0,19.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07428571428571429,13.0,0.0,0.6114285714285714,107.0,0.017142857142857144,3.0,0.0,0.015384615384615385,2.0,0.0,0.14057142857142857,24.6,0.0,0.0,0.0,0.0,0.0,0.12248468941382328,0.773403324584427,0.11548556430446194,0.2169657422512235,3.0,16.0,-1.0,0.0,0.0,10263.0,10264.0,0.4663167104111986,1024.0000000000002,16.0,16.0,0.0,0.0,0.0,0.0,640951243,12
1.0,0.0,15.0,11.0,5.0,5.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,1330.0,1330.0,1332.0,0.0,0.0015232292460015233,0.0,-1.0,0.0344065352357371,0.043111111111111114,0.018666666666666668,0.045714285714285714,0.16,2.0,10.0,5.0,50.0,1.0,0.4,20.0,4.0,0.0,0.6578947368421053,0.0,0.0,0.0,0.04720202339551052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4857142857142857,0.8333333333333334,0.0,0.0,0.0,0.23529411764705882,0.8,0.0,0.09714285714285714,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.14261460101867574,0.7444821731748726,0.08828522920203735,0.17326732673267325,3.0,17.0,0.007178526841448191,0.0,649.0,4715.0,0.7453769559032717,0.4161392405063291,1.8867898699954169,19.0,19.0,0.0,0.0,12.0,0.0,409176083,12
1.0,0.0,10.0,18.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,15576.0,0.0,0.05049088359046283,0.0,-1.0,0.006991869547686343,0.01988888888888889,0.16266666666666665,0.1657142857142857,0.2,3.0,6.0,5.0,30.0,1.0,0.0,0.0,0.0,0.0,0.9807692307692308,0.0,0.0,-54.0,-2.9588425008109908E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.1,0.2222222222222222,2.0,10.0,0.003745318352059925,0.0,3903.0,-1.0,0.0,0.3524217961654894,3.6544092305658493,15.0,15.0,0.0,0.0,0.0,0.0,755651032,12
0.0,0.0,14.0,-1.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,2.2222222222222223E-4,0.0026666666666666666,0.011428571428571429,0.08,2.0,0.0,0.0,0.0,1.0,1.0,112.0,21.0,10.0,1.0,0.0,0.0,-34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00909090909090909,3.0,0.0,0.006060606060606061,2.0,0.0,0.6727272727272727,222.0,0.0,0.0,0.0,0.1792452830188679,19.0,0.0,0.13757575757575757,45.4,0.0,0.0,0.0,0.0,0.0,0.082276311278711,0.7130613644154954,0.1487829962290024,0.3091684434968017,2.0,29.0,-1.0,0.0,0.0,24936.0,24937.0,0.319849160095989,1024.0000000000002,3.0,3.0,0.0,0.0,0.0,0.0,369549758,12
1.0,0.0,23.0,18.0,4.0,4.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.0,6.150061500615006E-4,0.0,-1.0,0.1787053739677057,0.1801111111111111,0.5493333333333333,0.32571428571428573,0.44,7.0,3.0,2.0,6.0,0.75,0.0,-4.0,-2.0,-2.0,0.9583333333333333,0.0,0.0,0.0,-0.0557368906549352,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,1.0,-0.02459016393442623,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.05491803278688525,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,3161.0,-1571.0,-0.055699435910171353,0.458249832999332,9.304237225017136,19.0,19.0,0.0,0.0,3.0,0.0,100098236,12
0.0,0.0,20.0,-1.0,4.0,-1.0,0.0,0.7916666865348816,0.6000000238418579,0.6666666865348816,0.6666666865348816,1.0,33.0,33.0,1049617.0,0.0,0.011204481792717087,20.0,2917.0,0.057359556810845334,0.041444444444444443,0.04933333333333333,0.10857142857142857,0.28,3.0,0.0,0.0,0.0,0.0,1.0,-7.0,-1.0,-7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-0.9472817133443163,0.0,-0.9333333333333333,0.0,0.0,-0.14285714285714285,0.0,0.0,-0.97612300933553,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,17348.0,-38566.0,-0.9025274982447928,0.648876404494382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389394933,12
1.0,0.0,18.0,7.0,1.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,234.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0625685590141748,0.04511111111111111,0.076,0.10285714285714286,0.4,2.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0,-100.0,-1.2117330379012783E-4,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.022222222222222223,0.0,0.0,-0.0035335689045936395,0.6666666666666666,0.6363636363636364,4.578754578754579E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.14545454545454545,0.0038293057551008086,0.13333333333333333,0.0,0.0,0.0,0.0,0.027672955974842768,0.7735849056603774,0.059748427672955975,0.08791208791208792,2.0,27.0,8.16041035206342E-4,0.0,59928.0,-14.0,-1.1251709394311828E-4,0.34204629072178744,3.801620298068986,25.0,25.0,0.0,0.0,0.0,0.0,271164941,5
1.0,0.0,18.0,7.0,1.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,234.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0625685590141748,0.04511111111111111,0.076,0.10285714285714286,0.4,2.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0,-100.0,-1.2117330379012783E-4,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.022222222222222223,0.0,0.0,-0.0035335689045936395,0.6666666666666666,0.6363636363636364,4.578754578754579E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.14545454545454545,0.0038293057551008086,0.13333333333333333,0.0,0.0,0.0,0.0,0.027672955974842768,0.7735849056603774,0.059748427672955975,0.08791208791208792,2.0,27.0,8.16041035206342E-4,0.0,59928.0,-14.0,-1.1251709394311828E-4,0.34204629072178744,3.801620298068986,25.0,25.0,0.0,0.0,0.0,0.0,271164941,11
0.0,0.0,20.0,-1.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,171336.0,492885.0,492885.0,0.0,0.0625,0.0,-1.0,5.289950514472178E-4,4.4444444444444447E-4,0.0026666666666666666,0.011428571428571429,0.08,2.0,26.0,5.0,130.0,1.0,0.0,0.0,0.0,0.0,0.9885057471264368,0.0,0.0,1.0,0.003140506249607455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.022900763358778626,1.0,0.25,0.125,1.0,0.0,0.0,0.4,0.05458015267175571,0.075,0.0,0.0,0.0,0.0,0.0,0.6931818181818182,0.125,0.23529411764705882,2.0,14.0,0.004,0.0,1993.0,50.0,0.003203115186534355,0.48179551122194514,26.18404691265214,60.0,60.0,0.0,0.0,2.0,0.0,562881883,12
0.0,0.0,16.0,-1.0,3.0,-1.0,0.0,0.8999999761581421,0.5,0.5,0.5,0.0,86.0,5698.0,2647895.0,0.0,0.03578274760383387,18.0,928740.0,0.06610577134480851,0.06966666666666667,0.15066666666666667,0.19428571428571428,0.28,2.0,6.0,7.0,42.0,1.0,0.0,0.0,0.0,0.0,0.9956140350877193,0.0,-18.0,-194.0,-5.495377776691605E-4,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.17647058823529413,1.0,-0.0014285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-2.8571428571428574E-4,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.22857142857142856,0.425,2.0,10.0,5.0E-4,0.0,9579.0,-45.0,-5.373192653380227E-4,0.3504600434198284,1.7159334686574905,110.0,110.0,0.0,0.0,0.0,0.0,777345464,12
1.0,0.0,20.0,15.0,7.0,7.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.006944444444444444,0.0,-1.0,0.02121861715655997,0.01622222222222222,0.004,0.017142857142857144,0.12,3.0,10.0,2.0,20.0,1.0,0.9,44.0,22.0,4.0,0.7000000000000001,0.0,0.0,-104.0,-0.7133818309421943,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.6666666666666666,0.9180327868852459,0.06635071090047394,0.0,0.0,0.0,0.5,0.5675675675675675,0.0,0.18360655737704917,-0.053396524486571874,0.13333333333333333,0.0,0.0,0.0,0.0,0.03568992952943851,0.7886451466242328,0.1478745169356672,0.24445905334335086,3.0,350.0,9.153318077803205E-4,0.0,23256.0,-3305.0,-0.04459200475072206,0.08412206988058381,5.604448548155489,21.0,21.0,14.0,0.0,6.0,0.0,190451355,12
1.0,0.0,10.0,18.0,2.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,1287.0,-1.0,-1.0,2.0,0.0,0.0,-1.0,0.01912328078879608,0.018,0.029333333333333333,0.09142857142857143,0.32,2.0,26.0,2.0,52.0,1.0,0.038461538461538464,12.0,6.0,4.0,0.986281179138322,0.0,0.0,-110.0,0.02270819364283935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,1.0,0.5,0.6666666666666666,0.08050847457627118,0.0,0.0,0.0,0.2857142857142857,0.06557377049180328,0.0,0.14444444444444443,0.21610169491525424,0.1,0.0,0.0,0.0,0.0,0.007009345794392523,0.8072429906542056,0.01985981308411215,0.026905829596412557,3.0,126.0,0.012196671325117519,0.0,22879.0,4576.0,0.06362953900906411,0.0842327150084317,3.2385295367753817,22.0,22.0,1.0,0.0,0.0,0.0,225780850,3
0.0,0.0,17.0,-1.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,2.2222222222222223E-4,0.0026666666666666666,0.011428571428571429,0.08,2.0,0.0,0.0,0.0,1.0,1.0,50.0,25.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,1.0,0.0,0.0,0.0,0.0,0.5909090909090909,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12045454545454545,10.6,0.0,0.0,0.0,0.0,0.0,0.1509433962264151,0.8176100628930818,0.10534591194968554,0.18994413407821228,2.0,15.0,-1.0,0.0,0.0,6536.0,6537.0,0.6069182389937107,1024.0000000000005,12.0,12.0,0.0,0.0,0.0,0.0,60027955,12
1.0,0.0,10.0,11.0,2.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,1075.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.010934966648351722,0.006555555555555556,0.009333333333333334,0.017142857142857144,0.12,2.0,17.0,5.0,85.0,1.0,0.0,0.0,0.0,0.0,0.999303135888502,0.0,0.0,0.0,-1.7223561832571315E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.5,1.0,4.0,0.0,0.0,36301.0,-6.0,-1.435292699240156E-5,0.21206359703507757,4.228619056758884,0.0,0.0,0.0,0.0,2.0,0.0,752075775,12
1.0,0.0,23.0,17.0,7.0,7.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,48526.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.012705700678669028,0.012444444444444444,0.0026666666666666666,0.011428571428571429,0.08,2.0,17.0,5.0,85.0,1.0,0.0,0.0,0.0,0.0,0.9992492492492493,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.5,0.625,0.0,0.5,2.0,4.0,7.342143906020558E-4,0.0,26088.0,0.0,4.322230962733725E-6,0.23549291447444218,6.139717265232154,11.0,11.0,0.0,0.0,0.0,0.0,466598833,11
1.0,0.0,23.0,17.0,7.0,7.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,48526.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.012705700678669028,0.012444444444444444,0.0026666666666666666,0.011428571428571429,0.08,2.0,17.0,5.0,85.0,1.0,0.0,0.0,0.0,0.0,0.9992492492492493,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.5,0.625,0.0,0.5,2.0,4.0,7.342143906020558E-4,0.0,26088.0,0.0,4.322230962733725E-6,0.23549291447444218,6.139717265232154,11.0,11.0,0.0,0.0,0.0,0.0,466598833,5
0.0,0.0,23.0,-1.0,7.0,-1.0,0.0,0.7142857313156128,0.7142857313156128,0.3333333432674408,0.3333333432674408,1.0,2886.0,2886.0,79835.0,0.0,0.024456521739130436,0.0,-1.0,0.05539917350422231,0.04111111111111111,0.029333333333333333,0.017142857142857144,0.08,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.015406755269618218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.09090909090909091,0.7647058823529411,0.016795865633074936,0.11764705882352941,0.18181818181818182,0.0,1.0,0.0,0.0,0.1764705882352941,0.03972280949025135,0.05454545454545454,0.0,0.0,0.0,0.0,0.012678288431061807,0.7321711568938193,0.09667194928684628,0.15736040609137056,2.0,13.0,0.017035424267388487,0.0,18009.0,1092.0,0.015420646453815658,0.3004554820518382,0.14741402921184904,68.0,68.0,0.0,0.0,11.0,0.0,94983368,12
1.0,0.0,15.0,17.0,4.0,4.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,186631.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0016691744024951772,0.0015555555555555555,0.0026666666666666666,0.011428571428571429,0.08,2.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10588235294117647,1.8,0.0,0.0,0.0,0.0,0.0,0.039473684210526314,0.7828947368421053,0.11842105263157894,0.19791666666666666,2.0,39.0,0.0,0.0,41.0,2270.0,2271.0,0.9605263157894737,429.0385673734447,0.0,0.0,0.0,0.0,0.0,0.0,120496991,3
0.0,0.0,18.0,-1.0,5.0,-1.0,0.0,0.30000001192092896,0.1428571492433548,0.0,0.0,0.0,5564.0,244651.0,3442790.0,0.0,0.010582010582010581,1.0,3442790.0,0.0051616116453203085,0.00811111111111111,0.02,0.04,0.08,2.0,31.0,5.0,155.0,1.0,0.0,0.0,0.0,0.0,0.9959349593495934,0.0,0.0,-3.0,1.359188111633414E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,-0.0012437810945273632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.487562189054726E-4,0.04444444444444444,0.0,0.0,0.0,0.0,0.0,0.8412698412698413,0.1111111111111111,0.1702127659574468,1.0,14.0,0.002328535139712108,0.0,10663.0,12.0,1.4724371099457463E-4,0.3178072043707751,1.4902584484025247,43.0,43.0,0.0,0.0,2.0,0.0,587950824,12
1.0,0.0,11.0,17.0,6.0,6.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,1295.0,1295.0,4389.0,0.0,0.031331592689295036,0.0,-1.0,0.0067178620098796195,0.030444444444444444,0.1,0.14285714285714285,0.28,2.0,23.0,6.0,138.0,1.0,0.0,0.0,0.0,0.0,0.9907407407407407,0.0,0.0,-19.0,1.2694382735638758E-4,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.2,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08333333333333333,0.16666666666666666,2.0,12.0,0.0,0.0,2840.0,4.0,1.5867474850052364E-4,0.37768391411474833,2.9037866747792416,19.0,19.0,0.0,0.0,0.0,0.0,746762139,12
0.0,0.0,0.0,-1.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,28548.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0014846423032740693,0.002,0.004,0.011428571428571429,0.08,2.0,0.0,0.0,0.0,1.0,1.0,22.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6271186440677966,37.0,0.05084745762711865,3.0,0.0,0.5,11.0,0.0,0.13559322033898305,8.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.7107623318385651,0.12556053811659193,0.21755725190839695,2.0,11.0,-1.0,0.0,0.0,3540.0,3541.0,0.6816143497757847,1024.0000000000002,26.0,26.0,0.0,0.0,0.0,0.0,171080731,12
0.0,0.0,23.0,-1.0,4.0,-1.0,0.0,0.7142857313156128,0.6666666865348816,0.5,0.5,1.0,1.0,1.0,57144.0,0.0,0.09407665505226481,0.0,-1.0,0.007861731457943137,0.006555555555555556,0.03866666666666667,0.16,0.52,3.0,57.0,9.0,513.0,1.0,0.9649122807017544,486.0,54.0,0.0,0.9567619047619048,0.0,0.0,-8.0,-0.9476006145962439,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11428571428571428,0.0,1.0,-0.004829751267809708,0.0,0.0,0.0,0.4469026548672566,0.10546875,0.0,0.2,-0.0238230931107048,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07692307692307693,0.15384615384615385,1.0,13.0,0.0,0.0,108115.0,-2673.0,-0.004410019590917869,0.16139836523384948,11.512753806943655,29.0,29.0,0.0,0.0,3.0,0.0,449220828,12
0.0,0.0,9.0,-1.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,11.0,0.0,0.07692307692307693,0.0,-1.0,7.809124180692722E-4,8.888888888888889E-4,0.004,0.017142857142857144,0.12,3.0,4.0,3.0,12.0,0.0,0.0,-36.0,-12.0,-5.0,0.9090909090909091,1.0,0.0,0.0,-0.6673870536173717,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,-0.8571428571428571,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-0.5714285714285714,0.2,0.0,0.0,0.0,0.0,0.24742268041237114,0.8144329896907216,0.030927835051546393,0.07547169811320754,3.0,10.0,0.0,0.0,931.0,-8101.0,-0.8335048363860876,1.3298969072164948,1024.0,7.0,7.0,0.0,0.0,0.0,0.0,314310063,12
1.0,0.0,1.0,20.0,7.0,6.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,25663.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.005965196393044581,0.002,0.006666666666666667,0.011428571428571429,0.08,2.0,0.0,0.0,0.0,1.0,1.0,-27.0,-9.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.05555555555555555,0.0,-1.0,0.05555555555555555,0.0,-1.0,0.2777777777777778,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.07777777777777779,0.0,0.0,1.0,0.0,0.0,0.8110236220472441,0.047244094488188976,0.07142857142857142,2.0,18.0,3.4340659340659343E-4,-1.0,1553.0,-5880.0,-0.9996599217820099,1.2272727272727273,1024.0,129.0,0.0,0.0,0.0,0.0,0.0,329980788,11
1.0,0.0,1.0,20.0,7.0,6.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,25663.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.005965196393044581,0.002,0.006666666666666667,0.011428571428571429,0.08,2.0,0.0,0.0,0.0,1.0,1.0,-27.0,-9.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.05555555555555555,0.0,-1.0,0.05555555555555555,0.0,-1.0,0.2777777777777778,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.07777777777777779,0.0,0.0,1.0,0.0,0.0,0.8110236220472441,0.047244094488188976,0.07142857142857142,2.0,18.0,3.4340659340659343E-4,-1.0,1553.0,-5880.0,-0.9996599217820099,1.2272727272727273,1024.0,129.0,0.0,0.0,0.0,0.0,0.0,329980788,1
1.0,0.0,1.0,20.0,7.0,6.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,25663.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.005965196393044581,0.002,0.006666666666666667,0.011428571428571429,0.08,2.0,0.0,0.0,0.0,1.0,1.0,-27.0,-9.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.05555555555555555,0.0,-1.0,0.05555555555555555,0.0,-1.0,0.2777777777777778,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.07777777777777779,0.0,0.0,1.0,0.0,0.0,0.8110236220472441,0.047244094488188976,0.07142857142857142,2.0,18.0,3.4340659340659343E-4,-1.0,1553.0,-5880.0,-0.9996599217820099,1.2272727272727273,1024.0,129.0,0.0,0.0,0.0,0.0,0.0,329980788,2
1.0,0.0,13.0,14.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,6.0,6.0,6.0,0.0,0.004830917874396135,0.0,-1.0,0.004635814960743445,0.005555555555555556,0.014666666666666666,0.02857142857142857,0.12,3.0,0.0,0.0,0.0,1.0,1.0,-90.0,-9.0,-10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.5,0.0,-1.0,0.0,0.0,-0.2,0.1,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,345.0,-8738.0,-0.999771140862799,3.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,504933872,12
1.0,0.0,20.0,21.0,2.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0025380710659898475,1.0,1.0,0.007731810314221943,0.004,0.005333333333333333,0.022857142857142857,0.16,4.0,0.0,0.0,0.0,1.0,1.0,78.0,13.0,6.0,1.0,0.0,0.0,-24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4550561797752809,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2910112359550562,0.0,0.0,0.0,0.0,0.0,0.11195928753180662,0.6857506361323156,0.07251908396946564,0.1468354430379747,2.0,17.0,0.013320707070707071,0.0,1615.0,10796.0,0.45518549747048903,0.27770419426048565,3.4128824608058186,17.0,17.0,0.0,0.0,0.0,0.0,753380967,12
